timesteps,Building01::Rede_interna:N_B01::power,Building02::Rede_interna:N_B01::power,Building03::Rede_interna:N_B01::power,Building04::Rede_interna:N_B01::power,Building05::Rede_interna:N_B01::power,Building06::Rede_interna:N_B01::power,Building07::Rede_interna:N_B01::power,Building08::Rede_interna:N_B01::power,Building09::Rede_interna:N_B01::power,Building10::Rede_interna:N_B01::power
2017-03-31 19:30:00,0.369,0.0,0.104,0.018,0.218,0.299,0.059,0.309,0.134,0.518
2017-03-31 20:00:00,0.277,0.0,0.107,0.084,0.133,0.376,0.09,0.309,0.154,0.165
2017-03-31 20:30:00,1.165,0.0,0.119,0.034,0.143,0.453,0.134,0.36,0.306,0.203
2017-03-31 21:00:00,1.527,0.0,0.047,0.053,0.131,0.278,0.281,0.322,0.264,0.211
2017-03-31 21:30:00,0.077,0.029,0.079,0.045,0.155,0.161,0.369,0.322,0.176,0.19
2017-03-31 22:00:00,0.08,0.04,0.035,0.066,0.126,0.269,0.253,0.302,0.186,0.171
2017-03-31 22:30:00,0.082,0.018,0.078,0.075,0.163,0.152,0.255,0.337,0.171,0.199
2017-03-31 23:00:00,0.037,0.017,0.055,0.042,0.2,0.154,0.251,0.311,0.165,0.232
2017-03-31 23:30:00,0.035,0.031,0.065,0.07,0.177,0.121,0.229,0.35,0.155,0.108
2017-04-01 00:00:00,0.048,0.019,0.125,0.044,0.516,0.091,0.232,0.303,0.288,0.08
2017-04-01 00:30:00,0.037,0.015,0.088,0.063,0.287,0.166,0.131,0.346,0.06,0.08
2017-04-01 01:00:00,0.035,0.016,0.125,0.022,0.132,0.114,0.076,0.288,0.044,0.05
2017-04-01 01:30:00,0.045,0.027,0.055,0.035,0.096,0.099,0.094,0.342,0.044,0.043
2017-04-01 02:00:00,0.03,0.022,0.077,0.059,0.047,0.092,0.088,0.302,0.039,0.057
2017-04-01 02:30:00,0.036,0.016,0.059,0.029,0.049,0.099,0.077,0.367,0.099,0.053
2017-04-01 03:00:00,0.047,0.014,0.053,0.057,0.035,0.08,0.099,0.291,0.2,0.048
2017-04-01 03:30:00,0.02,0.017,0.08,0.016,0.042,0.083,0.085,0.341,0.044,0.04
2017-04-01 04:00:00,0.046,0.006,0.033,0.06,0.037,0.162,0.086,0.278,0.027,0.051
2017-04-01 04:30:00,0.038,0.007,0.11,0.032,0.084,0.068,0.096,0.333,0.044,0.05
2017-04-01 05:00:00,0.025,0.005,0.097,0.043,0.044,0.066,0.085,0.317,0.044,0.057
2017-04-01 05:30:00,0.045,0.006,0.118,0.023,0.045,0.048,0.092,0.367,0.202,0.044
2017-04-01 06:00:00,0.034,0.008,0.096,0.025,0.036,0.068,0.089,0.285,0.079,0.046
2017-04-01 06:30:00,0.031,0.007,0.048,0.068,0.039,0.059,0.079,0.334,0.044,0.039
2017-04-01 07:00:00,0.056,0.009,0.08,0.021,0.049,0.072,0.056,0.306,0.027,0.063
2017-04-01 07:30:00,0.039,0.007,0.033,0.051,0.046,0.044,0.122,0.303,0.045,0.055
2017-04-01 08:00:00,0.179,0.025,0.08,0.019,0.229,0.088,0.177,0.308,0.034,0.056
2017-04-01 08:30:00,0.089,0.045,0.056,0.212,0.582,0.209,0.212,0.354,0.241,0.052
2017-04-01 09:00:00,0.018,0.025,0.059,0.076,0.161,0.245,0.175,0.309,0.064,0.042
2017-04-01 09:30:00,0.044,0.007,0.128,0.026,0.125,0.37,0.185,0.32,0.059,0.114
2017-04-01 10:00:00,0.037,0.003,0.09,0.042,0.103,0.216,0.188,0.287,0.237,0.092
2017-04-01 10:30:00,0.027,0.0,0.126,0.016,0.083,0.284,0.165,0.343,0.044,0.104
2017-04-01 11:00:00,0.05,0.0,0.045,0.116,0.096,0.361,0.186,0.304,0.025,0.117
2017-04-01 11:30:00,0.027,0.0,0.075,0.083,0.172,0.094,0.179,0.354,0.044,0.091
2017-04-01 12:00:00,0.039,0.0,0.058,0.082,0.156,0.413,0.174,0.314,0.057,0.08
2017-04-01 12:30:00,0.111,0.0,0.054,0.536,0.558,0.982,0.191,0.314,0.873,0.059
2017-04-01 13:00:00,0.524,0.0,0.076,0.059,0.421,0.398,0.179,0.303,0.438,0.13
2017-04-01 13:30:00,0.17,0.0,0.039,0.052,0.097,0.881,0.183,0.322,0.118,0.571
2017-04-01 14:00:00,0.105,0.0,0.122,0.082,0.108,0.718,0.191,0.345,0.141,0.303
2017-04-01 14:30:00,0.069,0.0,0.086,0.04,0.136,0.334,0.172,0.356,0.12,0.097
2017-04-01 15:00:00,0.044,0.0,0.126,0.078,0.085,0.387,0.18,0.312,0.065,0.092
2017-04-01 15:30:00,0.217,0.0,0.07,0.211,0.098,0.368,0.178,0.327,0.077,0.06
2017-04-01 16:00:00,0.096,0.0,0.067,0.064,0.08,0.331,0.169,0.317,0.026,0.065
2017-04-01 16:30:00,0.08,0.0,0.063,0.108,0.061,0.235,0.194,0.344,0.282,0.059
2017-04-01 17:00:00,0.266,0.0,0.054,0.063,0.096,0.229,0.175,0.325,0.053,0.053
2017-04-01 17:30:00,0.041,0.0,0.075,0.101,0.043,0.076,0.181,0.317,0.083,0.277
2017-04-01 18:00:00,0.031,0.0,0.039,0.074,0.04,0.082,0.192,0.311,0.09,0.356
2017-04-01 18:30:00,0.122,0.0,0.103,0.069,0.117,0.185,0.173,0.306,0.07,0.127
2017-04-01 19:00:00,0.283,0.0,0.096,0.044,0.051,0.159,0.188,0.322,0.093,0.117
2017-04-01 19:30:00,0.502,0.0,0.113,0.166,0.164,0.383,0.231,0.333,0.48,0.134
2017-04-01 20:00:00,0.042,0.0,0.103,0.07,0.115,0.406,0.23,0.314,0.74,0.194
2017-04-01 20:30:00,0.022,0.023,0.05,0.073,0.052,0.496,0.258,0.335,0.627,0.232
2017-04-01 21:00:00,0.046,0.017,0.079,0.083,0.02,0.152,0.193,0.316,0.523,0.611
2017-04-01 21:30:00,0.033,0.007,0.033,0.067,0.057,0.309,0.371,0.33,0.101,0.484
2017-04-01 22:00:00,0.03,0.008,0.079,0.083,0.062,0.141,0.326,0.336,0.113,0.183
2017-04-01 22:30:00,0.086,0.053,0.049,0.086,0.117,0.311,0.258,0.324,0.392,0.718
2017-04-01 23:00:00,0.046,0.028,0.064,0.058,0.14,0.179,0.242,0.306,0.835,0.518
2017-04-01 23:30:00,0.039,0.015,0.119,0.018,0.145,0.248,0.279,0.314,0.304,0.332
2017-04-02 00:00:00,0.045,0.013,0.092,0.077,0.056,0.145,0.235,0.321,0.063,0.56
2017-04-02 00:30:00,0.022,0.033,0.126,0.023,0.091,0.087,0.238,0.341,0.054,0.129
2017-04-02 01:00:00,0.047,0.015,0.055,0.054,0.026,0.079,0.243,0.317,0.026,0.146
2017-04-02 01:30:00,0.035,0.018,0.075,0.017,0.046,0.169,0.227,0.346,0.046,0.121
2017-04-02 02:00:00,0.032,0.022,0.058,0.073,0.032,0.072,0.244,0.32,0.241,0.13
2017-04-02 02:30:00,0.046,0.014,0.055,0.019,0.052,0.057,0.234,0.316,0.045,0.13
2017-04-02 03:00:00,0.023,0.014,0.077,0.048,0.046,0.071,0.225,0.295,0.037,0.085
2017-04-02 03:30:00,0.044,0.018,0.038,0.025,0.07,0.044,0.243,0.362,0.034,0.089
2017-04-02 04:00:00,0.039,0.016,0.098,0.049,0.045,0.054,0.228,0.327,0.046,0.085
2017-04-02 04:30:00,0.081,0.013,0.088,0.044,0.034,0.072,0.227,0.314,0.026,0.056
2017-04-02 05:00:00,0.056,0.014,0.128,0.015,0.086,0.04,0.243,0.308,0.27,0.056
2017-04-02 05:30:00,0.048,0.007,0.092,0.051,0.08,0.166,0.234,0.331,0.026,0.064
2017-04-02 06:00:00,0.037,0.004,0.064,0.019,0.066,0.078,0.237,0.304,0.045,0.056
2017-04-02 06:30:00,0.034,0.005,0.074,0.071,0.064,0.055,0.233,0.375,0.026,0.055
2017-04-02 07:00:00,0.045,0.019,0.041,0.028,0.079,0.054,0.178,0.311,0.044,0.055
2017-04-02 07:30:00,0.032,0.01,0.08,0.047,0.039,0.051,0.197,0.32,0.026,0.062
2017-04-02 08:00:00,0.031,0.004,0.034,0.843,0.63,0.076,0.534,0.338,0.271,0.075
2017-04-02 08:30:00,0.112,0.005,0.08,0.118,0.682,0.047,0.144,0.329,0.031,0.056
2017-04-02 09:00:00,0.036,0.018,0.096,0.13,0.256,0.19,0.064,0.301,0.038,0.193
2017-04-02 09:30:00,0.028,0.04,0.108,0.094,0.15,0.467,0.03,0.335,0.045,0.179
2017-04-02 10:00:00,0.043,0.03,0.121,0.092,0.368,0.61,0.033,0.331,0.074,0.087
2017-04-02 10:30:00,0.028,0.009,0.057,0.069,0.822,0.739,0.046,0.313,0.156,0.059
2017-04-02 11:00:00,0.045,0.007,0.08,0.255,1.058,1.644,0.024,0.316,0.332,0.057
2017-04-02 11:30:00,0.734,0.009,0.041,0.066,0.07,0.766,0.038,0.332,0.24,0.104
2017-04-02 12:00:00,0.97,0.009,0.072,0.016,0.111,0.551,0.039,0.326,0.124,0.409
2017-04-02 12:30:00,0.75,0.007,0.059,0.049,0.039,0.342,0.024,0.33,0.119,0.085
2017-04-02 13:00:00,0.457,0.007,0.054,0.024,0.053,0.177,0.041,0.318,0.467,0.079
2017-04-02 13:30:00,0.331,0.006,0.108,0.066,0.036,0.337,0.03,0.31,0.431,0.052
2017-04-02 14:00:00,0.132,0.007,0.084,0.014,0.082,0.935,0.029,0.338,0.316,0.05
2017-04-02 14:30:00,0.137,0.007,0.128,0.045,0.047,0.572,0.041,0.314,0.101,0.046
2017-04-02 15:00:00,0.676,0.017,0.082,0.023,0.044,0.48,0.032,0.328,0.093,0.047
2017-04-02 15:30:00,0.499,0.055,0.072,0.067,0.15,0.221,0.038,0.342,0.061,0.048
2017-04-02 16:00:00,0.093,0.039,0.064,0.059,0.029,0.311,0.049,0.313,0.07,0.048
2017-04-02 16:30:00,0.077,0.009,0.051,0.022,0.055,0.429,0.028,0.308,0.1,0.123
2017-04-02 17:00:00,0.101,0.0,0.08,0.055,0.034,0.223,0.04,0.297,0.297,0.206
2017-04-02 17:30:00,0.077,0.0,0.033,0.256,0.063,0.227,0.044,0.318,0.091,0.225
2017-04-02 18:00:00,0.085,0.0,0.086,0.2,0.026,0.193,0.048,0.352,0.07,0.216
2017-04-02 18:30:00,0.18,0.0,0.103,0.036,0.082,0.116,0.038,0.317,0.09,0.227
2017-04-02 19:00:00,0.152,0.0,0.112,0.082,0.03,0.138,0.078,0.284,0.081,0.205
2017-04-02 19:30:00,0.082,0.013,0.11,0.061,0.054,0.587,0.069,0.337,0.084,0.315
2017-04-02 20:00:00,0.053,0.0,0.072,0.092,0.086,0.37,0.101,0.312,0.563,0.379
2017-04-02 20:30:00,0.696,0.0,0.429,0.057,0.039,0.297,0.077,0.339,0.71,0.619
2017-04-02 21:00:00,0.278,0.0,0.373,0.07,0.114,0.331,0.098,0.305,0.221,0.419
2017-04-02 21:30:00,0.114,0.025,0.3,0.087,0.034,0.183,0.137,0.313,0.161,0.221
2017-04-02 22:00:00,0.093,0.05,0.23,0.059,0.058,0.298,0.11,0.324,0.153,0.186
2017-04-02 22:30:00,0.093,0.042,0.304,0.062,0.031,0.184,0.14,0.329,0.186,0.157
2017-04-02 23:00:00,0.106,0.023,0.283,0.036,0.055,0.185,0.158,0.322,0.203,0.079
2017-04-02 23:30:00,0.032,0.019,0.313,0.073,0.026,0.186,0.098,0.329,0.322,0.143
2017-04-03 00:00:00,0.039,0.018,0.261,0.019,0.09,0.118,0.092,0.304,0.066,0.148
2017-04-03 00:30:00,0.048,0.028,0.164,0.052,0.036,0.049,0.073,0.329,0.039,0.072
2017-04-03 01:00:00,0.023,0.014,0.162,0.017,0.051,0.205,0.081,0.321,0.023,0.041
2017-04-03 01:30:00,0.051,0.023,0.12,0.073,0.033,0.051,0.089,0.306,0.034,0.057
2017-04-03 02:00:00,0.033,0.007,0.136,0.014,0.044,0.062,0.069,0.34,0.019,0.048
2017-04-03 02:30:00,0.036,0.006,0.047,0.046,0.043,0.057,0.087,0.311,0.249,0.047
2017-04-03 03:00:00,0.049,0.005,0.108,0.025,0.045,0.042,0.08,0.326,0.019,0.052
2017-04-03 03:30:00,0.02,0.009,0.113,0.043,0.079,0.084,0.069,0.317,0.038,0.04
2017-04-03 04:00:00,0.047,0.007,0.1,0.042,0.03,0.04,0.088,0.311,0.019,0.047
2017-04-03 04:30:00,0.037,0.007,0.122,0.014,0.052,0.065,0.073,0.301,0.04,0.05
2017-04-03 05:00:00,0.031,0.006,0.055,0.053,0.031,0.06,0.084,0.354,0.169,0.056
2017-04-03 05:30:00,0.049,0.004,0.078,0.037,0.065,0.178,0.091,0.291,0.097,0.046
2017-04-03 06:00:00,0.024,0.007,0.043,0.05,0.027,0.058,0.069,0.34,0.02,0.038
2017-04-03 06:30:00,0.046,0.007,0.067,0.014,0.084,0.047,0.077,0.29,0.037,0.044
2017-04-03 07:00:00,0.217,0.007,0.069,0.044,0.029,0.116,0.102,0.335,0.019,0.129
2017-04-03 07:30:00,0.075,0.006,0.045,0.068,0.096,0.079,0.218,0.325,0.037,0.062
2017-04-03 08:00:00,0.044,0.03,0.117,0.058,0.042,0.099,0.05,0.338,0.227,0.056
2017-04-03 08:30:00,0.022,0.032,0.084,0.031,0.041,0.098,0.034,0.3,0.032,0.041
2017-04-03 09:00:00,0.04,0.0,0.165,0.014,0.076,0.088,0.029,0.335,0.039,0.038
2017-04-03 09:30:00,0.04,0.0,0.095,0.063,0.221,0.322,0.046,0.314,0.061,0.058
2017-04-03 10:00:00,0.075,0.0,0.102,0.025,0.078,0.214,0.029,0.333,0.065,0.06
2017-04-03 10:30:00,0.061,0.0,0.07,0.046,0.048,0.216,0.035,0.306,0.082,0.064
2017-04-03 11:00:00,0.044,0.0,0.04,0.014,0.091,0.04,0.043,0.141,0.358,0.125
2017-04-03 11:30:00,0.041,0.0,0.077,0.046,0.031,0.195,0.024,0.026,0.208,0.062
2017-04-03 12:00:00,0.16,0.0,0.032,0.042,0.071,0.058,0.042,0.16,0.09,0.046
2017-04-03 12:30:00,0.471,0.0,0.079,0.04,0.04,0.305,0.037,0.345,0.154,0.047
2017-04-03 13:00:00,0.307,0.0,0.084,0.027,0.097,0.213,0.026,0.075,0.159,0.049
2017-04-03 13:30:00,0.087,0.0,0.114,0.029,0.03,0.326,0.039,0.036,0.146,0.056
2017-04-03 14:00:00,0.114,0.0,0.117,0.058,0.048,0.712,0.029,0.023,0.267,0.05
2017-04-03 14:30:00,0.027,0.0,0.079,0.021,0.026,0.321,0.03,0.018,0.077,0.042
2017-04-03 15:00:00,0.04,0.0,0.077,0.047,0.058,0.276,0.045,0.047,0.049,0.044
2017-04-03 15:30:00,0.044,0.0,0.033,0.014,0.034,0.089,0.026,0.022,0.055,0.064
2017-04-03 16:00:00,0.021,0.0,0.078,0.07,0.053,0.163,0.038,0.042,0.716,0.068
2017-04-03 16:30:00,0.046,0.0,0.05,0.025,0.085,0.329,0.04,0.067,0.343,0.061
2017-04-03 17:00:00,0.037,0.0,0.061,0.296,0.052,0.32,0.024,0.036,0.129,0.058
2017-04-03 17:30:00,0.026,0.0,0.087,0.372,0.033,0.792,0.044,0.046,0.126,0.046
2017-04-03 18:00:00,0.262,0.0,0.095,0.095,0.055,1.13,0.035,0.024,0.056,0.069
2017-04-03 18:30:00,0.428,0.0,0.522,0.05,0.062,0.675,0.028,0.071,0.455,0.475
2017-04-03 19:00:00,0.234,0.0,0.669,0.074,0.043,0.287,0.071,0.032,0.292,0.696
2017-04-03 19:30:00,0.428,0.0,0.86,0.049,0.049,0.352,0.132,0.032,0.341,0.354
2017-04-03 20:00:00,0.616,0.0,0.93,0.093,0.141,0.785,0.15,0.167,0.164,0.153
2017-04-03 20:30:00,0.278,0.0,0.271,0.08,0.045,0.257,0.258,0.298,1.244,0.197
2017-04-03 21:00:00,0.104,0.0,0.249,0.075,0.034,0.166,0.274,0.166,0.664,0.172
2017-04-03 21:30:00,0.111,0.045,0.177,0.077,0.044,0.195,0.241,0.531,0.181,0.199
2017-04-03 22:00:00,0.049,0.043,0.258,0.073,0.033,0.316,0.24,0.414,0.159,0.109
2017-04-03 22:30:00,0.049,0.027,0.161,0.065,0.056,0.202,0.232,0.597,0.248,0.058
2017-04-03 23:00:00,0.023,0.042,0.243,0.029,0.031,0.164,0.254,0.395,0.279,0.135
2017-04-03 23:30:00,0.045,0.015,0.241,0.066,0.08,0.189,0.238,0.07,0.153,0.158
2017-04-04 00:00:00,0.042,0.016,0.241,0.022,0.025,0.051,0.233,0.075,0.125,0.158
2017-04-04 00:30:00,0.084,0.014,0.203,0.046,0.057,0.082,0.242,0.354,0.042,0.1
2017-04-04 01:00:00,0.062,0.02,0.108,0.025,0.034,0.176,0.226,0.339,0.041,0.052
2017-04-04 01:30:00,0.048,0.026,0.086,0.066,0.056,0.059,0.239,0.317,0.14,0.045
2017-04-04 02:00:00,0.088,0.013,0.038,0.014,0.025,0.053,0.275,0.332,0.145,0.041
2017-04-04 02:30:00,0.03,0.023,0.128,0.052,0.05,0.065,0.284,0.285,0.039,0.044
2017-04-04 03:00:00,0.049,0.013,0.103,0.037,0.066,0.063,0.267,0.059,0.041,0.048
2017-04-04 03:30:00,0.026,0.014,0.113,0.05,0.052,0.044,0.244,0.022,0.026,0.063
2017-04-04 04:00:00,0.044,0.021,0.1,0.018,0.033,0.086,0.23,0.035,0.041,0.052
2017-04-04 04:30:00,0.039,0.004,0.043,0.033,0.045,0.043,0.241,0.018,0.206,0.051
2017-04-04 05:00:00,0.029,0.004,0.077,0.058,0.101,0.189,0.24,0.04,0.075,0.045
2017-04-04 05:30:00,0.048,0.005,0.032,0.014,0.041,0.054,0.228,0.038,0.041,0.045
2017-04-04 06:00:00,0.029,0.004,0.078,0.051,0.04,0.072,0.234,0.033,0.041,0.041
2017-04-04 06:30:00,0.038,0.005,0.049,0.016,0.066,0.044,0.212,0.011,0.025,0.057
2017-04-04 07:00:00,0.198,0.032,0.086,0.108,0.044,0.059,0.219,0.033,0.039,0.157
2017-04-04 07:30:00,0.076,0.046,0.122,0.285,0.044,0.07,0.198,0.011,0.238,0.063
2017-04-04 08:00:00,0.046,0.028,0.133,0.629,0.086,0.043,0.055,0.059,0.037,0.062
2017-04-04 08:30:00,0.023,0.004,0.265,0.0,0.227,0.069,0.045,0.02,0.039,0.086
2017-04-04 09:00:00,0.04,0.004,0.13,0.754,0.371,0.147,0.024,0.115,0.025,0.072
2017-04-04 09:30:00,0.043,0.005,0.09,0.367,0.325,0.226,0.041,0.111,0.063,0.096
2017-04-04 10:00:00,0.021,0.004,0.048,0.157,0.054,0.136,0.106,0.051,0.136,0.075
2017-04-04 10:30:00,0.051,0.004,0.062,0.118,0.025,0.429,0.073,0.015,0.292,0.072
2017-04-04 11:00:00,0.094,0.005,0.071,0.155,0.052,0.528,0.876,0.027,0.185,0.045
2017-04-04 11:30:00,0.033,0.004,0.039,0.103,0.026,0.522,0.744,0.017,0.188,0.047
2017-04-04 12:00:00,0.936,0.004,0.094,0.102,0.054,1.017,0.379,0.053,0.104,0.054
2017-04-04 12:30:00,0.628,0.005,0.085,0.144,0.039,0.79,0.061,0.023,0.171,0.065
2017-04-04 13:00:00,0.085,0.004,0.129,0.78,0.072,0.049,0.043,0.024,0.183,0.089
2017-04-04 13:30:00,0.031,0.004,0.105,1.391,0.077,0.474,0.058,0.022,0.318,0.099
2017-04-04 14:00:00,0.035,0.005,0.104,0.195,0.058,0.233,0.03,0.037,0.14,0.077
2017-04-04 14:30:00,0.05,0.004,0.126,0.076,0.037,0.51,0.037,0.059,0.088,0.056
2017-04-04 15:00:00,0.018,0.004,0.083,0.02,0.108,0.796,0.041,0.279,0.046,0.053
2017-04-04 15:30:00,0.075,0.004,0.128,0.034,0.041,0.414,0.041,0.192,0.157,0.068
2017-04-04 16:00:00,0.063,0.005,0.087,0.06,0.035,0.059,0.052,0.067,0.266,0.047
2017-04-04 16:30:00,0.065,0.004,0.123,0.016,0.159,0.46,0.032,0.083,0.442,0.049
2017-04-04 17:00:00,0.025,0.004,0.104,0.071,0.035,0.265,0.047,0.046,0.228,0.053
2017-04-04 17:30:00,0.047,0.005,0.107,0.046,0.076,0.161,0.047,0.049,0.313,0.054
2017-04-04 18:00:00,0.102,0.004,0.126,0.108,0.041,0.127,0.031,0.036,0.142,0.06
2017-04-04 18:30:00,0.033,0.004,0.084,0.046,0.072,0.16,0.053,0.035,0.437,0.052
2017-04-04 19:00:00,0.318,0.005,0.127,0.255,0.026,0.267,0.041,0.016,0.128,0.071
2017-04-04 19:30:00,0.249,0.0,0.189,0.373,0.055,0.269,0.073,0.183,0.157,0.143
2017-04-04 20:00:00,0.371,0.0,0.993,0.119,0.033,0.618,0.22,0.129,0.352,0.209
2017-04-04 20:30:00,0.845,0.0,0.433,0.098,0.216,0.197,0.317,0.091,0.14,0.364
2017-04-04 21:00:00,0.871,0.043,0.265,0.104,0.027,0.319,0.337,0.276,0.172,0.81
2017-04-04 21:30:00,0.128,0.028,0.239,0.052,0.06,0.197,0.251,0.231,0.194,0.447
2017-04-04 22:00:00,0.173,0.016,0.147,0.094,0.028,0.146,0.23,0.11,0.166,0.179
2017-04-04 22:30:00,0.092,0.016,0.187,0.058,0.047,0.275,0.28,0.059,0.17,0.277
2017-04-04 23:00:00,0.059,0.015,0.09,0.049,0.088,0.144,0.258,0.076,0.431,0.079
2017-04-04 23:30:00,0.029,0.026,0.086,0.068,0.052,0.162,0.249,0.088,0.231,0.063
2017-04-05 00:00:00,0.049,0.014,0.071,0.019,0.068,0.051,0.251,0.4,0.141,0.057
2017-04-05 00:30:00,0.032,0.037,0.049,0.057,0.039,0.074,0.23,0.328,0.053,0.041
2017-04-05 01:00:00,0.038,0.025,0.118,0.04,0.046,0.063,0.23,0.329,0.039,0.046
2017-04-05 01:30:00,0.048,0.013,0.083,0.06,0.041,0.065,0.246,0.325,0.039,0.055
2017-04-05 02:00:00,0.025,0.014,0.127,0.018,0.043,0.167,0.229,0.342,0.247,0.073
2017-04-05 02:30:00,0.044,0.015,0.096,0.061,0.039,0.076,0.242,0.338,0.026,0.072
2017-04-05 03:00:00,0.043,0.005,0.082,0.037,0.054,0.052,0.239,0.322,0.04,0.049
2017-04-05 03:30:00,0.026,0.01,0.064,0.032,0.057,0.096,0.221,0.32,0.04,0.063
2017-04-05 04:00:00,0.049,0.004,0.052,0.048,0.06,0.103,0.245,0.104,0.026,0.109
2017-04-05 04:30:00,0.03,0.004,0.078,0.036,0.027,0.1,0.241,0.053,0.039,0.116
2017-04-05 05:00:00,0.039,0.005,0.034,0.058,0.054,0.095,0.237,0.035,0.198,0.114
2017-04-05 05:30:00,0.045,0.015,0.077,0.018,0.032,0.089,0.25,0.027,0.072,0.11
2017-04-05 06:00:00,0.078,0.005,0.043,0.078,0.057,0.1,0.231,0.029,0.04,0.097
2017-04-05 06:30:00,0.072,0.004,0.123,0.019,0.024,0.166,0.22,0.024,0.039,0.086
2017-04-05 07:00:00,0.201,0.004,0.105,0.042,0.085,0.065,0.079,0.052,0.026,0.091
2017-04-05 07:30:00,0.19,0.005,0.101,0.06,0.276,0.059,0.053,0.028,0.04,0.06
2017-04-05 08:00:00,0.158,0.017,0.139,1.135,0.048,0.093,0.064,0.02,0.185,0.06
2017-04-05 08:30:00,0.176,0.037,0.11,1.252,0.031,0.281,0.034,0.027,0.084,0.126
2017-04-05 09:00:00,0.146,0.0,0.174,0.457,0.352,0.894,0.045,0.097,0.039,0.577
2017-04-05 09:30:00,0.172,0.018,0.126,0.094,0.046,0.823,0.05,0.085,0.125,0.081
2017-04-05 10:00:00,0.163,0.0,0.157,0.145,0.036,0.717,0.051,0.022,0.057,0.537
2017-04-05 10:30:00,0.158,0.0,0.142,0.135,0.179,0.166,0.056,0.119,0.038,0.237
2017-04-05 11:00:00,0.175,0.0,0.322,0.55,0.106,0.09,0.037,0.081,0.065,0.076
2017-04-05 11:30:00,0.153,0.0,0.455,0.088,0.046,0.558,0.041,0.328,0.203,0.077
2017-04-05 12:00:00,0.414,0.0,0.388,0.05,0.027,0.786,0.084,0.135,0.04,0.071
2017-04-05 12:30:00,0.314,0.0,0.318,0.078,0.063,0.557,0.065,0.301,0.04,0.064
2017-04-05 13:00:00,0.128,0.0,0.145,0.088,0.042,0.273,0.07,0.181,0.097,0.37
2017-04-05 13:30:00,0.174,0.0,0.175,0.102,0.053,0.442,0.046,0.042,0.164,0.157
2017-04-05 14:00:00,0.164,0.0,0.124,0.081,0.085,1.182,0.031,0.131,0.063,0.109
2017-04-05 14:30:00,0.158,0.0,0.106,0.06,0.059,0.278,0.06,0.047,0.229,0.091
2017-04-05 15:00:00,0.176,0.0,0.116,0.052,0.025,0.4,0.034,0.066,0.041,0.066
2017-04-05 15:30:00,0.153,0.0,0.11,0.229,0.103,0.201,0.05,0.042,0.074,0.158
2017-04-05 16:00:00,0.172,0.0,0.178,0.143,0.058,0.064,0.038,0.028,0.098,0.096
2017-04-05 16:30:00,0.167,0.0,0.132,0.066,0.196,0.416,0.039,0.031,0.317,0.067
2017-04-05 17:00:00,0.146,0.0,0.208,0.02,0.087,0.319,0.048,0.062,0.303,0.048
2017-04-05 17:30:00,0.094,0.0,0.228,0.087,0.091,0.351,0.084,0.054,0.472,0.058
2017-04-05 18:00:00,0.072,0.0,0.182,0.016,0.083,0.14,0.049,0.037,0.062,0.088
2017-04-05 18:30:00,0.191,0.0,0.247,0.055,0.113,0.305,0.056,0.053,0.089,0.097
2017-04-05 19:00:00,0.136,0.0,0.111,0.047,0.271,0.793,0.066,0.069,0.128,0.068
2017-04-05 19:30:00,0.083,0.0,0.559,0.08,0.406,1.049,0.073,0.046,0.191,0.045
2017-04-05 20:00:00,0.117,0.04,0.534,0.068,0.144,0.552,0.16,0.016,0.241,0.038
2017-04-05 20:30:00,0.07,0.076,0.402,0.083,0.039,0.317,0.268,0.177,0.514,0.051
2017-04-05 21:00:00,0.065,0.009,0.318,0.069,0.048,0.18,0.326,0.325,0.216,0.055
2017-04-05 21:30:00,0.031,0.019,0.316,0.095,0.036,0.162,0.389,0.094,0.215,0.054
2017-04-05 22:00:00,0.048,0.043,0.408,0.069,0.044,0.274,0.329,0.099,0.173,0.046
2017-04-05 22:30:00,0.04,0.036,0.237,0.054,0.112,0.138,0.36,0.113,0.164,0.046
2017-04-05 23:00:00,0.073,0.017,0.184,0.099,0.683,0.161,0.354,0.092,0.163,0.112
2017-04-05 23:30:00,0.053,0.013,0.146,0.043,0.177,0.143,0.314,0.077,0.158,0.123
2017-04-06 00:00:00,0.033,0.027,0.171,0.073,0.116,0.067,0.312,0.112,0.104,0.057
2017-04-06 00:30:00,0.04,0.027,0.218,0.043,0.124,0.189,0.176,0.063,0.261,0.051
2017-04-06 01:00:00,0.05,0.029,0.18,0.06,0.585,0.062,0.146,0.24,0.039,0.052
2017-04-06 01:30:00,0.028,0.007,0.179,0.031,0.361,0.049,0.107,0.322,0.031,0.04
2017-04-06 02:00:00,0.04,0.004,0.079,0.061,0.149,0.087,0.108,0.343,0.034,0.043
2017-04-06 02:30:00,0.048,0.007,0.909,0.035,0.053,0.089,0.128,0.344,0.04,0.046
2017-04-06 03:00:00,0.026,0.039,0.198,0.023,0.055,0.1,0.102,0.342,0.035,0.054
2017-04-06 03:30:00,0.042,0.014,0.086,0.072,0.029,0.082,0.132,0.311,0.222,0.058
2017-04-06 04:00:00,0.046,0.004,0.134,0.015,0.084,0.112,0.11,0.334,0.045,0.054
2017-04-06 04:30:00,0.026,0.006,0.038,0.056,0.034,0.072,0.099,0.332,0.03,0.068
2017-04-06 05:00:00,0.041,0.005,0.131,0.031,0.057,0.068,0.122,0.346,0.037,0.048
